claim_id,synthesis_cluster,source_id,note_id,dimension,validation_status,memo_section_target
CLM_PDF010_Q01_002,Debt rollover and dynamic efficiency,PDF010,PDF010_Q01,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_003,Definitions and conceptual separations,PDF010,PDF010_Q01,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_003,Asset-price and wealth-measurement claims,PDF010,PDF010_Q01,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_003,Growth and capital-formation mechanisms,PDF010,PDF010_Q01,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_003,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q01,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_003,Debt rollover and dynamic efficiency,PDF010,PDF010_Q01,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_003,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q01,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_004,Definitions and conceptual separations,PDF010,PDF010_Q01,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_004,Growth and capital-formation mechanisms,PDF010,PDF010_Q01,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_004,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q01,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_004,Unbalanced growth and overvaluation,PDF010,PDF010_Q01,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_004,Debt rollover and dynamic efficiency,PDF010,PDF010_Q01,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_005,Growth and capital-formation mechanisms,PDF010,PDF010_Q01,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_005,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q01,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_005,Debt rollover and dynamic efficiency,PDF010,PDF010_Q01,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_006,Growth and capital-formation mechanisms,PDF010,PDF010_Q01,causality,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_006,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q01,causality,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_006,Debt rollover and dynamic efficiency,PDF010,PDF010_Q01,causality,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q01_007,Definitions and conceptual separations,PDF010,PDF010_Q01,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_007,Asset-price and wealth-measurement claims,PDF010,PDF010_Q01,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_007,Growth and capital-formation mechanisms,PDF010,PDF010_Q01,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_007,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q01,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q01_007,Debt rollover and dynamic efficiency,PDF010,PDF010_Q01,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_001,Definitions and conceptual separations,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_001,Asset-price and wealth-measurement claims,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_001,Growth and capital-formation mechanisms,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_001,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_001,Unbalanced growth and overvaluation,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_001,Debt rollover and dynamic efficiency,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_002,Definitions and conceptual separations,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_002,Asset-price and wealth-measurement claims,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_002,Growth and capital-formation mechanisms,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_002,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_002,Unbalanced growth and overvaluation,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_002,Debt rollover and dynamic efficiency,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_003,Definitions and conceptual separations,PDF010,PDF010_Q02,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_003,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q02,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_003,Unbalanced growth and overvaluation,PDF010,PDF010_Q02,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_003,Debt rollover and dynamic efficiency,PDF010,PDF010_Q02,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_003,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q02,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_004,Definitions and conceptual separations,PDF010,PDF010_Q02,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_004,Asset-price and wealth-measurement claims,PDF010,PDF010_Q02,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_004,Growth and capital-formation mechanisms,PDF010,PDF010_Q02,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_004,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q02,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_004,Unbalanced growth and overvaluation,PDF010,PDF010_Q02,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_004,Debt rollover and dynamic efficiency,PDF010,PDF010_Q02,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_005,Definitions and conceptual separations,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_005,Asset-price and wealth-measurement claims,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_005,Growth and capital-formation mechanisms,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_005,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_005,Debt rollover and dynamic efficiency,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_006,Definitions and conceptual separations,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_006,Growth and capital-formation mechanisms,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_006,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_006,Debt rollover and dynamic efficiency,PDF010,PDF010_Q02,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_007,Definitions and conceptual separations,PDF010,PDF010_Q02,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_007,Asset-price and wealth-measurement claims,PDF010,PDF010_Q02,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_007,Growth and capital-formation mechanisms,PDF010,PDF010_Q02,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_007,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q02,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q02_007,Debt rollover and dynamic efficiency,PDF010,PDF010_Q02,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_001,Definitions and conceptual separations,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_001,Asset-price and wealth-measurement claims,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_001,Growth and capital-formation mechanisms,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_001,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_001,Debt rollover and dynamic efficiency,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_001,Policy and institutional implications,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_002,Growth and capital-formation mechanisms,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q03_002,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q03_002,Debt rollover and dynamic efficiency,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q03_003,Definitions and conceptual separations,PDF010,PDF010_Q03,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_003,Growth and capital-formation mechanisms,PDF010,PDF010_Q03,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_003,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q03,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_003,Debt rollover and dynamic efficiency,PDF010,PDF010_Q03,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_003,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q03,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_004,Definitions and conceptual separations,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_004,Growth and capital-formation mechanisms,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_004,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_004,Debt rollover and dynamic efficiency,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_004,Policy and institutional implications,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_005,Definitions and conceptual separations,PDF010,PDF010_Q03,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_005,Asset-price and wealth-measurement claims,PDF010,PDF010_Q03,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_005,Growth and capital-formation mechanisms,PDF010,PDF010_Q03,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_005,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q03,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_005,Unbalanced growth and overvaluation,PDF010,PDF010_Q03,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_005,Debt rollover and dynamic efficiency,PDF010,PDF010_Q03,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_006,Definitions and conceptual separations,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_006,Asset-price and wealth-measurement claims,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_006,Growth and capital-formation mechanisms,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_006,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_006,Debt rollover and dynamic efficiency,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_007,Definitions and conceptual separations,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_007,Asset-price and wealth-measurement claims,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_007,Growth and capital-formation mechanisms,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_007,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_007,Unbalanced growth and overvaluation,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q03_007,Debt rollover and dynamic efficiency,PDF010,PDF010_Q03,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_001,Definitions and conceptual separations,PDF010,PDF010_Q04,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_001,Growth and capital-formation mechanisms,PDF010,PDF010_Q04,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_001,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q04,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_001,Debt rollover and dynamic efficiency,PDF010,PDF010_Q04,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_002,Definitions and conceptual separations,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_002,Growth and capital-formation mechanisms,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_002,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_002,Debt rollover and dynamic efficiency,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_003,Definitions and conceptual separations,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_003,Growth and capital-formation mechanisms,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_003,Debt rollover and dynamic efficiency,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_003,Wobbly dynamics and endogenous instability,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_003,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_004,Definitions and conceptual separations,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_004,Growth and capital-formation mechanisms,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_004,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_004,Debt rollover and dynamic efficiency,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_005,Definitions and conceptual separations,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_005,Growth and capital-formation mechanisms,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_005,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_005,Debt rollover and dynamic efficiency,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_006,Growth and capital-formation mechanisms,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF010_Q04_006,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF010_Q04_006,Debt rollover and dynamic efficiency,PDF010,PDF010_Q04,variables_parameters,validated_paraphrase,1. Introduction
CLM_PDF010_Q04_007,Definitions and conceptual separations,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_007,Growth and capital-formation mechanisms,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_007,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q04_007,Debt rollover and dynamic efficiency,PDF010,PDF010_Q04,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_001,Definitions and conceptual separations,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_001,Asset-price and wealth-measurement claims,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_001,Growth and capital-formation mechanisms,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_001,Unbalanced growth and overvaluation,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_001,Debt rollover and dynamic efficiency,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_001,Policy and institutional implications,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_002,Definitions and conceptual separations,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_002,Asset-price and wealth-measurement claims,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_002,Debt rollover and dynamic efficiency,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_002,Policy and institutional implications,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_003,Definitions and conceptual separations,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_003,Asset-price and wealth-measurement claims,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_003,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_003,Debt rollover and dynamic efficiency,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_003,Policy and institutional implications,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_003,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_004,Definitions and conceptual separations,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_004,Asset-price and wealth-measurement claims,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_004,Growth and capital-formation mechanisms,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_004,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_004,Debt rollover and dynamic efficiency,PDF010,PDF010_Q05,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_005,Definitions and conceptual separations,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_005,Debt rollover and dynamic efficiency,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_005,Policy and institutional implications,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_006,Definitions and conceptual separations,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_006,Asset-price and wealth-measurement claims,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_006,Growth and capital-formation mechanisms,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_006,Debt rollover and dynamic efficiency,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_006,Policy and institutional implications,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_007,Definitions and conceptual separations,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_007,Growth and capital-formation mechanisms,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_007,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q05_007,Debt rollover and dynamic efficiency,PDF010,PDF010_Q05,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_001,Definitions and conceptual separations,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_001,Growth and capital-formation mechanisms,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_001,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_001,Debt rollover and dynamic efficiency,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_002,Definitions and conceptual separations,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_002,Growth and capital-formation mechanisms,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_002,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_002,Debt rollover and dynamic efficiency,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_003,Definitions and conceptual separations,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_003,Debt rollover and dynamic efficiency,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_003,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_004,Definitions and conceptual separations,PDF010,PDF010_Q06,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_004,Growth and capital-formation mechanisms,PDF010,PDF010_Q06,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_004,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q06,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_004,Unbalanced growth and overvaluation,PDF010,PDF010_Q06,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_004,Debt rollover and dynamic efficiency,PDF010,PDF010_Q06,mechanism,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_005,Growth and capital-formation mechanisms,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_005,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_005,Debt rollover and dynamic efficiency,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_005,Policy and institutional implications,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q06_006,Definitions and conceptual separations,PDF010,PDF010_Q06,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_006,Debt rollover and dynamic efficiency,PDF010,PDF010_Q06,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_006,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q06,mechanism,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_007,Definitions and conceptual separations,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_007,Growth and capital-formation mechanisms,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_007,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q06_007,Debt rollover and dynamic efficiency,PDF010,PDF010_Q06,variables_parameters,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_001,Definitions and conceptual separations,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_001,Asset-price and wealth-measurement claims,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_001,Growth and capital-formation mechanisms,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_001,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_001,Debt rollover and dynamic efficiency,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_002,Definitions and conceptual separations,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_002,Asset-price and wealth-measurement claims,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_002,Growth and capital-formation mechanisms,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_002,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_002,Debt rollover and dynamic efficiency,PDF010,PDF010_Q07,causality,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_003,Definitions and conceptual separations,PDF010,PDF010_Q07,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_003,Debt rollover and dynamic efficiency,PDF010,PDF010_Q07,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_003,Critical adaptation to urban land-rent financialization in Latin America,PDF010,PDF010_Q07,theory_evidence,validated_paraphrase,3. Conceptual objects
CLM_PDF010_Q07_004,Growth and capital-formation mechanisms,PDF010,PDF010_Q07,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q07_004,"Credit, leverage, collateral, and monetary policy",PDF010,PDF010_Q07,variables_parameters,validated_paraphrase,5. Mechanism II
CLM_PDF010_Q07_004,Debt rollover and dynamic efficiency,PDF010,PDF010_Q07,variables_parameters,validated_paraphrase,5. Mechanism II
